Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
LEE	Lee	9546	08/14/2012	2012 Primary Election	90	90-FM ST CECILIA PARISH       	3073	1686	820	567	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	69
LEE	Lee	9546	08/14/2012	2012 Primary Election	90	90-FM ST CECILIA PARISH       	3073	1686	820	567	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	227
LEE	Lee	9546	08/14/2012	2012 Primary Election	90	90-FM ST CECILIA PARISH       	3073	1686	820	567	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	153
LEE	Lee	9546	08/14/2012	2012 Primary Election	90	90-FM ST CECILIA PARISH       	3073	1686	820	567	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	206
LEE	Lee	9546	08/14/2012	2012 Primary Election	90	90-FM ST CECILIA PARISH       	3073	1686	820	567	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	90	90-FM ST CECILIA PARISH       	3073	1686	820	567	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	131
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	66
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	169
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	126
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	158
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	91	91-FM CHRISTIAN CHURCH        	3044	1521	817	706	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	128
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	30
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	53
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	113
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	172
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	92	92-CC CAPE BAPTIST            	3716	1448	1201	1067	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	8
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	236
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	23
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	70
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	69
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	172
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	93	93-CC CHABAD JEWISH CTR       	3019	1506	701	812	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	5
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	214
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	29
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	111
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	127
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	227
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Times Over Voted		0	901	2
LEE	Lee	9546	08/14/2012	2012 Primary Election	94	94-CC VINEYARD COMM CH        	3287	1682	830	775	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	7
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	124
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	8
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	36
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	63
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	108
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	230
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	95	95-CC TEMPLE BETH SHALOM      	3765	1577	1165	1023	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	137
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	46
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	58
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	86
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	170
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	96	96-CC REALTORS ASSOC          	3260	1371	993	896	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	9
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	236
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	2
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	35
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	95
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	135
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	174
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	97	97-CC VINEYARD COMM CH        	3726	1718	1026	982	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	13
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	188
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	28
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	73
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	147
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	227
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	98	98-CC EPIPHANY EPISCOPAL      	3369	1628	810	931	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	8
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	148
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	7
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	44
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	46
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	97
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	199
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	99	99-CC FIRST CHRIST CH         	3534	1436	1094	1004	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	79
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	22
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	115
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	156
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	184
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Times Over Voted		0	901	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	100	100-NFM LAKE FAIRWAYS         	3020	1450	869	701	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	78
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	8
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	26
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	81
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	122
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	152
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	101	101-NFM PLATINUM POINT        	2768	1438	583	747	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	305
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	2
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	62
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	103
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	154
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	249
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	102	102-CC SEVENTH-DAY ADVENT     	3745	1993	832	920	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	116
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	8
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	33
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	53
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	90
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	237
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	103	103-CC PUBLIC LIBRARY         	4173	1653	1249	1271	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	14
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	129
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	48
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	48
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	91
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	158
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	104	104-CC ALLIANCE CHURCH        	3409	1399	997	1013	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	10
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	120
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	5
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	51
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	46
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	91
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	135
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	105	105-CC PALMETTO-PINE          	3280	1370	948	962	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	133
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	36
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	54
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	99
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	152
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	106	106-CC BRANCH OFFICE          	3331	1415	1003	913	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	165
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	7
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	39
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	66
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	98
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	201
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Times Over Voted		0	901	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	107	107-CC ST KATH DREXEL         	3556	1706	843	1007	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	108	108-CC GULF COAST VILLAGE     	3713	1447	1177	1089	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	109
LEE	Lee	9546	08/14/2012	2012 Primary Election	108	108-CC GULF COAST VILLAGE     	3713	1447	1177	1089	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	108	108-CC GULF COAST VILLAGE     	3713	1447	1177	1089	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	30
LEE	Lee	9546	08/14/2012	2012 Primary Election	108	108-CC GULF COAST VILLAGE     	3713	1447	1177	1089	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	56
LEE	Lee	9546	08/14/2012	2012 Primary Election	108	108-CC GULF COAST VILLAGE     	3713	1447	1177	1089	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	87
